Timestamp;Participant;Aid;Phase;BlockID;Event
04/07/2018 17:06:04 53;Leon;ExposeHK;1;1;COMMAND IncreaseSizeButton HOTKEY > SelText:Apple iPhone 5 buzz builds as focus shifts MOUSE 
04/07/2018 17:06:04 188;Leon;ExposeHK;1;1;KEYPRESS UP OemBackslash
04/07/2018 17:06:04 612;Leon;ExposeHK;1;1;KEYPRESS UP LControlKey
04/07/2018 17:06:04 904;Leon;ExposeHK;1;1;MOUSE Move {X=220,Y=294}
04/07/2018 17:06:04 911;Leon;ExposeHK;1;1;MOUSE Move {X=221,Y=294}
04/07/2018 17:06:04 937;Leon;ExposeHK;1;1;MOUSE Move {X=233,Y=295}
04/07/2018 17:06:04 937;Leon;ExposeHK;1;1;MOUSE Move {X=291,Y=295}
04/07/2018 17:06:04 970;Leon;ExposeHK;1;1;MOUSE Move {X=327,Y=295}
04/07/2018 17:06:04 970;Leon;ExposeHK;1;1;MOUSE Move {X=444,Y=295}
04/07/2018 17:06:05 3;Leon;ExposeHK;1;1;MOUSE Move {X=486,Y=295}
04/07/2018 17:06:05 4;Leon;ExposeHK;1;1;MOUSE Move {X=630,Y=297}
04/07/2018 17:06:05 37;Leon;ExposeHK;1;1;MOUSE Move {X=680,Y=297}
04/07/2018 17:06:05 37;Leon;ExposeHK;1;1;MOUSE Move {X=835,Y=297}
04/07/2018 17:06:05 53;Leon;ExposeHK;1;1;MOUSE Move {X=886,Y=296}
04/07/2018 17:06:05 54;Leon;ExposeHK;1;1;MOUSE Move {X=933,Y=296}
04/07/2018 17:06:05 55;Leon;ExposeHK;1;1;MOUSE Move {X=972,Y=296}
04/07/2018 17:06:05 63;Leon;ExposeHK;1;1;MOUSE Move {X=1009,Y=298}
04/07/2018 17:06:05 71;Leon;ExposeHK;1;1;MOUSE Move {X=1040,Y=298}
04/07/2018 17:06:05 79;Leon;ExposeHK;1;1;MOUSE Move {X=1062,Y=298}
04/07/2018 17:06:05 87;Leon;ExposeHK;1;1;MOUSE Move {X=1082,Y=298}
04/07/2018 17:06:05 95;Leon;ExposeHK;1;1;MOUSE Move {X=1104,Y=298}
04/07/2018 17:06:05 103;Leon;ExposeHK;1;1;MOUSE Move {X=1118,Y=298}
04/07/2018 17:06:05 111;Leon;ExposeHK;1;1;MOUSE Move {X=1135,Y=298}
04/07/2018 17:06:05 119;Leon;ExposeHK;1;1;MOUSE Move {X=1147,Y=297}
04/07/2018 17:06:05 127;Leon;ExposeHK;1;1;MOUSE Move {X=1159,Y=297}
04/07/2018 17:06:05 135;Leon;ExposeHK;1;1;MOUSE Move {X=1173,Y=296}
04/07/2018 17:06:05 143;Leon;ExposeHK;1;1;MOUSE Move {X=1185,Y=295}
04/07/2018 17:06:05 151;Leon;ExposeHK;1;1;MOUSE Move {X=1196,Y=292}
04/07/2018 17:06:05 160;Leon;ExposeHK;1;1;MOUSE Move {X=1205,Y=290}
04/07/2018 17:06:05 167;Leon;ExposeHK;1;1;MOUSE Move {X=1216,Y=287}
04/07/2018 17:06:05 176;Leon;ExposeHK;1;1;MOUSE Move {X=1222,Y=284}
04/07/2018 17:06:05 184;Leon;ExposeHK;1;1;MOUSE Move {X=1229,Y=280}
04/07/2018 17:06:05 192;Leon;ExposeHK;1;1;MOUSE Move {X=1235,Y=277}
04/07/2018 17:06:05 200;Leon;ExposeHK;1;1;MOUSE Move {X=1240,Y=274}
04/07/2018 17:06:05 207;Leon;ExposeHK;1;1;MOUSE Move {X=1245,Y=271}
04/07/2018 17:06:05 216;Leon;ExposeHK;1;1;MOUSE Move {X=1250,Y=268}
04/07/2018 17:06:05 224;Leon;ExposeHK;1;1;MOUSE Move {X=1255,Y=265}
04/07/2018 17:06:05 231;Leon;ExposeHK;1;1;MOUSE Move {X=1258,Y=261}
04/07/2018 17:06:05 240;Leon;ExposeHK;1;1;MOUSE Move {X=1262,Y=258}
04/07/2018 17:06:05 247;Leon;ExposeHK;1;1;MOUSE Move {X=1265,Y=253}
04/07/2018 17:06:05 256;Leon;ExposeHK;1;1;MOUSE Move {X=1267,Y=248}
04/07/2018 17:06:05 264;Leon;ExposeHK;1;1;MOUSE Move {X=1269,Y=242}
04/07/2018 17:06:05 272;Leon;ExposeHK;1;1;MOUSE Move {X=1271,Y=234}
04/07/2018 17:06:05 280;Leon;ExposeHK;1;1;MOUSE Move {X=1272,Y=227}
04/07/2018 17:06:05 288;Leon;ExposeHK;1;1;MOUSE Move {X=1272,Y=220}
04/07/2018 17:06:05 296;Leon;ExposeHK;1;1;MOUSE Move {X=1272,Y=213}
04/07/2018 17:06:05 304;Leon;ExposeHK;1;1;MOUSE Move {X=1271,Y=207}
04/07/2018 17:06:05 312;Leon;ExposeHK;1;1;MOUSE Move {X=1269,Y=203}
04/07/2018 17:06:05 320;Leon;ExposeHK;1;1;MOUSE Move {X=1267,Y=200}
04/07/2018 17:06:05 328;Leon;ExposeHK;1;1;MOUSE Move {X=1266,Y=199}
04/07/2018 17:06:05 335;Leon;ExposeHK;1;1;MOUSE Move {X=1265,Y=197}
04/07/2018 17:06:05 344;Leon;ExposeHK;1;1;MOUSE Move {X=1263,Y=197}
04/07/2018 17:06:05 352;Leon;ExposeHK;1;1;MOUSE Move {X=1263,Y=197}
04/07/2018 17:06:05 360;Leon;ExposeHK;1;1;MOUSE Move {X=1262,Y=197}
04/07/2018 17:06:05 367;Leon;ExposeHK;1;1;MOUSE Move {X=1260,Y=197}
04/07/2018 17:06:05 376;Leon;ExposeHK;1;1;MOUSE Move {X=1257,Y=197}
04/07/2018 17:06:05 384;Leon;ExposeHK;1;1;MOUSE Move {X=1252,Y=199}
